day,device_fk_id,n_trip_on,start_lat,start_lon
04-03-2020,3888,4168,28.41649246,78.32540131
12-03-2020,4865,22659,19.28950119,74.12849426
23-03-2020,3521,11958,18.7378006,73.91332245
08-03-2020,3782,7190,28.20703506,81.11673737
28-02-2020,2910,4452,29.01013565,77.62546539
26-02-2020,3863,7198,27.10832596,79.10108948
01-03-2020,3377,6167,29.98557091,78.00279999
16-03-2020,3715,6203,26.88733292,81.07499695
23-03-2020,5065,4967,19.28942108,74.12850952
16-03-2020,3700,18513,28.55406952,80.39015198
23-03-2020,2371,106,27.55216789,81.64891052
12-03-2020,5371,1728,24.52960968,75.32050323
20-03-2020,3332,11317,28.61729813,77.47862244
10-03-2020,2228,2914,29.66128731,77.56281281
25-02-2020,4961,3058,19.35727119,75.34876251
01-03-2020,2022,4983,26.87740898,82.35971832
02-03-2020,3684,7549,27.76749611,78.83800507
05-03-2020,1001,14779,30.25476074,75.24022675
23-02-2020,3159,253,28.22293282,81.15089417
03-03-2020,4156,4673,26.85150909,80.43032837
08-03-2020,5464,601,23.72002411,76.73574829
17-03-2020,4132,179,18.49715424,73.96110535
23-03-2020,3447,11257,29.68090057,78.01773834
12-03-2020,4159,531,29.71848106,78.25035858
02-03-2020,2031,8558,26.27834129,82.25221252
23-03-2020,5404,4301,24.2265377,83.20294952
17-03-2020,1623,2348,12.24194527,76.54207611
19-03-2020,3629,14684,26.80100441,82.14768982
22-02-2020,3757,18749,26.42261887,80.31881714
25-02-2020,5522,4456,24.20966339,83.2077179
02-03-2020,5395,5018,26.13534355,80.20207977
24-02-2020,4838,6228,16.92686272,74.30310822
25-02-2020,3705,13111,26.37966347,80.30303192
05-03-2020,4790,278,17.70246315,74.02573395
25-02-2020,3621,7709,28.72185898,77.42920685
27-03-2020,5391,2631,27.97358894,80.31472778
12-03-2020,3481,31406,27.10072517,81.27713013
20-03-2020,3624,3712,28.99820137,77.25020599
21-03-2020,2202,10360,28.72194099,77.42932892
19-02-2020,3700,5684,28.55443192,80.38928223
25-02-2020,5422,5453,28.06287003,80.0944519
26-02-2020,5430,999,25.42595673,81.79109192
23-03-2020,4120,9581,29.39302254,78.19673157
04-03-2020,1538,5847,16.99269485,74.9593277
26-02-2020,2022,164,26.87739754,82.3596344
08-03-2020,1540,4618,19.90028763,75.86269379
17-03-2020,1038,851,18.60294914,79.04351044
12-03-2020,1626,12382,17.12128067,74.58532715
20-02-2020,5422,1192,28.06259346,80.09474945
18-02-2020,2188,32337,25.27798271,81.79971313
09-03-2020,1039,1706,18.83775711,79.18247986
23-02-2020,5335,2257,24.19977951,83.64649963
27-02-2020,2963,5125,29.44444656,77.76886749
22-02-2020,4172,6666,28.62206268,78.7766037
18-02-2020,5233,241,28.84056854,79.90614319
01-03-2020,4173,975,28.62207413,78.36607361
17-02-2020,4524,111,16.9248848,74.58600616
20-03-2020,3354,11249,28.83843613,77.53710938
14-03-2020,3443,6368,29.52666092,78.38919067
30-03-2020,5342,1117,26.82211113,82.27750397
08-03-2020,1626,1983,17.1214695,74.58528137
24-02-2020,2549,8644,21.03280067,75.47853088
24-02-2020,4979,894,28.15456581,80.35707092
27-02-2020,4162,6037,27.97748566,80.44551086
26-02-2020,5238,7287,16.76259232,74.14076233
26-02-2020,4838,20132,16.93141747,74.28958893
23-03-2020,5523,10078,26.26244354,83.25001526
26-02-2020,3433,5205,29.52693748,78.38783264
06-03-2020,3649,4353,28.88657188,78.83855438
12-03-2020,1546,5484,16.52716637,73.991745
07-03-2020,3569,13491,24.95742226,81.95084381
20-02-2020,3738,474,27.53663826,77.41259766
26-02-2020,5380,5370,24.59682655,72.93202209
06-03-2020,3591,6302,27.1107254,78.59114075
21-02-2020,2258,15648,27.59107208,79.49494171
23-03-2020,3332,4331,28.72691727,77.75588226
06-03-2020,2392,7120,26.69787216,83.70748901
23-03-2020,4288,14081,19.79103661,75.16061401
26-02-2020,5537,1434,27.93560028,77.75415039
26-02-2020,4428,13293,29.99077225,77.81404114
26-02-2020,4849,5942,16.91848183,74.25596619
25-02-2020,2367,107,26.80706024,83.95068359
22-02-2020,3149,9800,17.02641678,74.09732056
19-03-2020,2917,634,29.8679924,77.95339203
23-03-2020,3337,9840,26.47598839,82.90882111
06-03-2020,5396,5374,26.36661339,81.33261871
25-02-2020,3268,6624,27.81163788,77.56388092
26-02-2020,3528,6308,28.54390526,77.87936401
27-02-2020,5422,1538,28.06303787,80.09434509
26-02-2020,3471,9099,29.07237625,77.71025848
24-02-2020,1923,14593,18.43805313,74.11342621
06-03-2020,5395,6853,26.1354332,80.20215607
06-03-2020,3258,6631,26.00242424,81.51010132
24-02-2020,3952,1512,29.2706871,78.50740051
02-03-2020,3805,2710,29.20239258,77.32905579
26-02-2020,2324,5042,27.34650803,81.51583862
06-03-2020,5523,15508,26.26250076,83.25017548
26-03-2020,3778,1069,27.77554131,77.39147186
21-03-2020,3377,11657,29.9810009,78.01094055
09-03-2020,5340,2190,26.82834435,81.74984741
06-03-2020,5415,6892,25.49751854,81.64655304
23-02-2020,2905,8612,17.12255478,74.36504364
08-03-2020,3586,4327,29.02291298,79.93629456
19-03-2020,5368,2984,26.22227859,83.05471802
02-03-2020,3774,2484,27.91788673,77.27591705
25-02-2020,4466,755,27.54047394,81.20658112
22-02-2020,4798,6864,18.2213974,77.05903625
23-03-2020,3250,16390,28.9372673,77.52458954
24-02-2020,1550,146,20.24259567,76.20848846
03-03-2020,1210,9735,12.1899395,76.55415344
06-03-2020,4189,14387,17.61105347,75.94400787
23-02-2020,2199,6389,29.96335793,77.65699768
17-03-2020,1042,8112,18.58537674,79.01146698
27-02-2020,4880,17420,18.73763847,73.91318512
19-03-2020,2782,9712,29.92403603,78.09634399
14-03-2020,4071,1053,26.37111092,79.71784973
03-03-2020,1567,11593,12.23971367,76.54283142
17-02-2020,5489,2112,27.84834862,81.08683014
27-02-2020,3611,3040,26.47686768,82.90906525
08-03-2020,2367,4243,26.80697823,83.95056915
15-03-2020,2326,1225,28.33239365,79.49733734
27-02-2020,3487,11236,29.47220802,77.75390625
25-02-2020,2169,9589,29.06175613,77.56428528
24-03-2020,2197,1578,18.4551754,74.12895203
04-03-2020,3875,8256,26.00251007,81.51027679
09-03-2020,2169,2954,29.06407547,77.56420898
19-02-2020,1540,723,19.86885643,75.90869141
08-03-2020,2129,5123,27.8500042,81.10813141
16-03-2020,1127,4958,16.95420074,74.42802429
16-03-2020,207,1371,18.46219063,74.04956818
23-02-2020,5489,2004,27.84847832,81.08694458
25-02-2020,3443,1404,29.52701759,78.38804626
27-02-2020,3849,8085,27.24056053,79.12499237
18-02-2020,4163,7082,16.9070034,74.24677277
17-03-2020,5326,8592,24.14822578,83.31017303
23-03-2020,206,10274,18.44665909,74.11306763
18-02-2020,2948,15150,26.02466965,82.97083282
01-03-2020,2111,726,26.41198349,81.8925705
17-03-2020,3404,23141,28.49071884,77.65801239
14-03-2020,4881,9639,18.77522659,74.66610718
25-02-2020,1939,10116,18.53074265,74.03186035
25-02-2020,4198,16129,26.59762764,79.78675079
21-03-2020,5455,4954,28.34443855,80.55754852
27-02-2020,2129,7573,27.8503952,81.10839081
10-03-2020,3778,1066,27.77530098,77.39124298
02-03-2020,2048,6189,28.93911171,77.8239975
26-02-2020,4351,16796,25.50304413,83.69274139
27-02-2020,4163,6318,16.90726089,74.24667358
03-03-2020,4786,4478,29.10568428,78.5845871
16-03-2020,4836,4141,28.47613525,73.71530914
27-02-2020,2917,206,29.86846924,77.95368958
27-02-2020,2513,8295,26.18741035,76.1917572
01-03-2020,2903,8719,28.79824638,77.53845978
29-02-2020,3832,383,26.30955315,80.97016907
27-02-2020,3379,13331,30.44616318,77.79124451
25-02-2020,2740,9322,26.30480576,83.65843201
26-02-2020,2963,7922,29.44452286,77.76882172
26-02-2020,3611,1221,26.47670555,82.90866089
27-02-2020,4144,2546,27.99041748,77.99547577
27-02-2020,3529,14068,28.06417656,77.94541168
09-03-2020,2242,104,25.78067589,82.6950531
17-03-2020,5391,9431,27.97351837,80.31468964
09-03-2020,2441,2250,28.11604881,80.19057465
22-02-2020,2228,19940,28.51828957,75.95110321
23-02-2020,4163,8015,16.90704727,74.24659729
16-03-2020,5006,787,23.59864044,76.57536316
20-02-2020,5437,549,26.26063156,83.11323547
17-03-2020,5522,11177,24.20811844,83.2036972
09-03-2020,5428,809,28.83703613,77.73920441
14-03-2020,3929,14469,26.41803741,79.7899704
09-03-2020,5396,2551,26.36674881,81.3325882
25-02-2020,2352,5522,27.59075546,78.64994812
25-02-2020,2075,2745,26.17888641,83.01438904
28-02-2020,3379,8539,30.44612694,77.79124451
12-03-2020,3745,6864,28.72226906,77.46922302
14-03-2020,3784,3257,27.92215919,77.42601776
09-03-2020,5296,11201,29.19813156,78.97728729
09-03-2020,3157,1473,28.85375214,77.58322144
09-03-2020,5276,693,16.97915459,74.5056839
19-02-2020,3277,4744,26.24972725,83.08174133
07-03-2020,5437,154,26.033638,83.3068161
20-02-2020,4413,11681,28.08349609,80.47089386
17-02-2020,3789,5278,29.35657501,77.70838165
09-03-2020,2903,8244,28.79829597,77.5383606
19-03-2020,3968,2759,26.18978691,82.72086334
03-03-2020,3523,1166,27.18141747,78.94976044
06-03-2020,3968,2556,26.18976593,82.72055817
01-03-2020,3496,3986,28.7270546,77.92636871
09-03-2020,2163,5567,25.51900673,83.59521484
10-03-2020,2565,12015,20.35617638,73.8685379
08-03-2020,2246,3313,29.94637108,77.52102661
05-03-2020,2415,8415,25.13389969,81.38858032
23-02-2020,5484,4503,25.79895401,84.54441833
23-02-2020,2028,12424,26.86129189,84.04190826
09-03-2020,5313,6631,17.68910599,75.84481812
27-02-2020,2015,4423,29.1141243,77.70516968
29-02-2020,5176,9778,25.4663868,83.47116089
11-03-2020,5295,18463,19.19000435,75.26262665
29-02-2020,3416,920,30.17122841,78.10803986
01-03-2020,2301,11513,26.45453262,83.68296051
23-02-2020,3390,10237,29.98202705,77.9509964
19-02-2020,4937,26055,20.62253761,77.91230011
26-02-2020,3614,7165,26.42270851,80.31900787
24-03-2020,3668,21193,29.75901222,77.65968323
22-02-2020,3396,12912,25.85780907,80.68312836
23-02-2020,5374,1575,28.68053055,77.49192047
15-03-2020,1567,229,12.23963451,76.5426712
22-02-2020,3344,1383,28.84853554,79.90564728
03-03-2020,3416,5213,30.1709919,78.10795593
26-02-2020,5444,15309,27.05796242,83.78231049
26-02-2020,4959,9400,23.30692101,75.21541595
17-03-2020,4189,17398,18.1634388,76.49622345
17-02-2020,4798,6097,18.22147751,77.05873871
28-02-2020,4081,9547,18.45959091,74.689888
07-03-2020,3773,1789,27.41415977,81.22077942
10-02-2020,2337,215,25.427145,81.76361847
17-02-2020,4208,6957,26.41400146,79.79211426
19-02-2020,4540,4702,20.80319405,75.76638794
15-03-2020,5351,622,24.28874969,83.61625671
25-03-2020,3359,19096,26.6968174,81.99260712
27-03-2020,3668,19900,29.7591877,77.65940857
23-02-2020,5404,3065,24.23030281,83.19765472
24-02-2020,5093,5209,16.70477867,74.68726349
20-02-2020,2354,242,26.75400352,82.38858795
03-03-2020,2324,4872,27.35380936,81.51448822
20-02-2020,2225,6774,26.71961594,83.40856171
09-03-2020,3813,7431,26.3719368,80.99638367
29-02-2020,3784,5883,27.92214775,77.42605591
24-02-2020,2269,10417,26.17798615,82.36563873
08-03-2020,3220,1763,26.03238869,83.17797852
26-02-2020,4189,10035,18.16331863,76.49649811
17-03-2020,3538,4704,28.95615578,77.75356293
01-03-2020,1931,9997,18.37903404,74.18275452
08-03-2020,4110,358,25.42287254,82.78598785
20-02-2020,5112,4910,28.83946609,77.73884583
09-03-2020,2392,8093,26.69795418,83.70764923
26-03-2020,5164,1197,25.46735001,82.78927612
07-03-2020,3250,1212,28.9376297,77.52503967
26-03-2020,3593,3525,25.20193672,82.07272339
01-03-2020,3636,782,26.6038456,81.4233017
20-02-2020,4173,1187,28.62210655,78.36613464
09-03-2020,4116,2576,16.91411972,74.23167419
12-02-2020,1010,9594,12.314744,76.29871368
17-03-2020,3754,1173,27.70653915,77.61463165
18-02-2020,5405,4412,27.3337574,81.74602509
29-02-2020,3620,2143,26.64175224,81.40665436
22-03-2020,3483,303,29.52637863,78.38874054
27-02-2020,5121,916,28.30814552,80.18468475
12-03-2020,3397,522,26.21364021,79.82861328
15-03-2020,2774,16543,18.81276321,73.86167145
24-02-2020,2202,17097,28.72179413,77.42925262
18-02-2020,5368,1604,26.22258377,83.05475616
30-03-2020,3531,987,28.72495461,77.82177734
23-02-2020,5461,626,25.49741173,81.52218628
20-02-2020,3377,5507,29.98018456,78.01448822
18-02-2020,2905,11545,17.12267303,74.36496735
18-02-2020,2364,274,27.4332962,79.79247284
18-02-2020,5455,12560,28.34429169,80.55771637
21-02-2020,4156,3166,26.85159874,80.43036652
30-03-2020,5112,9967,28.83828926,77.73792267
27-03-2020,3875,109,26.00211906,81.51011658
19-02-2020,2774,11412,0,0
24-02-2020,2181,3715,28.13004494,81.18370819
23-02-2020,5428,6398,28.83732414,77.73960114
23-02-2020,4071,7702,26.37064552,79.71765137
20-03-2020,2196,12657,27.18530655,80.0448761
04-03-2020,107,1583,18.42654037,74.11895752
25-02-2020,2359,7206,27.69845009,81.53768158
04-03-2020,5107,8101,29.57701492,77.51659393
18-02-2020,4172,11952,28.6224041,78.77605438
07-03-2020,4838,10286,16.93135643,74.28951263
29-02-2020,2345,6791,28.95068741,77.74717712
05-03-2020,2352,6111,27.5910759,78.64995575
20-03-2020,5348,4095,26.82845879,81.74978638
19-03-2020,3397,4646,25.76185799,80.8863678
07-03-2020,4524,12904,17.14753532,74.66959381
05-03-2020,5397,816,26.89884377,82.42009735
26-02-2020,4413,707,28.00432205,80.41911316
07-03-2020,4608,1916,19.81621361,75.24842072
19-02-2020,3591,1784,27.11079979,78.59098053
07-03-2020,2212,9950,25.79579735,81.60513306
08-03-2020,3277,8832,26.25006485,83.08167267
09-03-2020,3585,5663,26.42260742,80.31912231
22-03-2020,3522,2078,26.4586792,83.34565735
17-02-2020,3842,1005,27.21197128,81.67821503
23-02-2020,1038,2128,18.60303688,79.04393768
29-02-2020,1797,981,12.04023266,76.39713287
21-03-2020,3806,5067,29.16315079,77.28825378
06-03-2020,3935,2894,26.10645294,82.8266449
25-02-2020,3508,3754,30.17137527,78.10823059
18-02-2020,3513,169,27.84583282,77.65164185
05-03-2020,2199,4703,29.96234512,77.65735626
19-02-2020,3513,1981,27.84581375,77.65116882
12-03-2020,5027,3592,19.27538872,75.29254913
16-03-2020,4070,10339,25.92265701,79.25498962
19-02-2020,5400,4125,28.09399796,80.12608337
07-03-2020,2903,13446,28.79838371,77.53832245
03-03-2020,3332,8265,28.61732101,77.47864532
06-03-2020,4081,13512,18.45934296,74.68933105
25-03-2020,3529,6265,27.04581261,78.16711426
20-02-2020,4947,1054,17.64110947,74.11750793
14-03-2020,3559,741,26.90946388,77.62190247
25-03-2020,1077,20119,23.56472206,79.84996033
22-02-2020,4092,915,29.28020096,78.33964539
17-02-2020,3528,2538,28.54361534,77.87915039
01-03-2020,3484,2098,29.52646446,78.38826752
13-03-2020,3799,11674,27.82305908,77.63185883
01-03-2020,4848,252,23.52031708,76.42041016
11-03-2020,3559,1373,26.90932274,77.62148285
29-02-2020,2316,3757,25.21914864,83.37602234
25-03-2020,2199,7613,29.96331024,77.65825653
11-03-2020,2960,186,27.55219269,81.64893341
22-03-2020,5264,3320,19.74679565,75.06342316
03-03-2020,3466,4705,28.83834648,77.53703308
06-03-2020,4163,4677,16.90713692,74.24645996
19-03-2020,5086,4423,18.61269379,74.06060028
28-03-2020,5478,582,23.15877342,76.81382751
08-03-2020,2163,10939,25.51908302,83.59534454
08-03-2020,2199,6367,29.78512764,77.68132782
21-02-2020,3835,586,27.55008888,78.93639374
01-03-2020,3975,5128,28.38666534,78.61499023
16-03-2020,1026,18455,18.11282539,73.94387054
20-03-2020,3614,7714,26.42261505,80.31906128
12-03-2020,2315,9189,29.13174248,77.73449707
09-03-2020,3220,166,26.03224754,83.17806244
25-03-2020,5409,14444,25.35639572,81.282547
25-02-2020,4170,8105,28.09893036,77.73830414
23-02-2020,1929,6477,18.45301437,74.11251068
23-03-2020,1018,9475,18.43808746,74.11338806
03-03-2020,5455,7306,28.3445034,80.55764771
01-03-2020,5116,10834,25.83456612,81.72148132
26-02-2020,4144,546,27.99001884,77.99559784
08-03-2020,3638,1918,29.09811974,77.26268768
25-02-2020,4837,792,26.92809677,80.79258728
12-03-2020,5276,1374,16.97921753,74.50563049
12-03-2020,4979,1192,28.15437889,80.35697937
14-03-2020,4961,3611,19.26638794,75.28663635
19-02-2020,103,3084,18.45272446,74.11219788
08-03-2020,4838,7173,16.93133926,74.28971863
13-03-2020,3559,3497,26.90762901,77.61893463
08-03-2020,4524,16013,17.15836525,74.69242096
20-02-2020,4937,9076,20.55025101,77.63334656
25-02-2020,2316,1972,25.21900177,83.37620544
25-03-2020,4802,8533,23.94922256,75.60030365
08-03-2020,4999,17455,18.45257378,74.11208344
22-02-2020,4116,6069,16.91401291,74.23189545
17-03-2020,3448,3747,26.31067276,81.86647797
12-03-2020,2048,9703,28.93906593,77.82377625
04-03-2020,1012,1644,18.45287132,74.11211395
22-02-2020,5264,277,19.738554,75.07357025
17-03-2020,3765,6049,27.79816055,77.4474411
08-03-2020,5320,4164,28.91999435,79.84859467
17-02-2020,2926,118,28.99588966,77.78525543
03-03-2020,3884,10650,28.00903702,77.98298645
06-03-2020,1012,3275,18.45274734,74.11206055
08-03-2020,5006,21732,23.59871101,76.57495117
28-02-2020,4551,338,22.36124611,82.70849609
10-03-2020,4992,22763,25.08598137,75.86239624
12-03-2020,3774,6982,27.74882889,77.66402435
12-03-2020,5320,7524,28.92267609,79.84803009
20-03-2020,4832,9893,19.40035629,75.29692841
22-02-2020,3155,137,18.21936798,74.4709549
25-02-2020,4524,12335,17.14032555,74.68234253
17-02-2020,3845,2436,27.07379913,81.28309631
26-02-2020,2146,10974,29.19489288,77.80911255
11-03-2020,1030,131,12.22071743,76.14661407
03-03-2020,4999,11498,18.45265579,74.11197662
12-03-2020,1929,256,18.45318985,74.11019897
19-03-2020,3583,13719,26.37974358,80.30286407
23-02-2020,1155,303,30.38890839,76.51879883
18-02-2020,3935,6320,26.10637665,82.82693481
17-03-2020,3359,3655,26.69695663,81.99262238
27-02-2020,2399,2745,25.99118233,79.18729401
26-02-2020,3087,295,28.84502792,77.7223587
12-03-2020,2367,201,26.80694962,83.95094299
17-03-2020,3621,9889,28.72235489,77.42900085
22-03-2020,1021,163,16.90589333,74.56190491
23-02-2020,5112,2246,28.83799553,77.73770905
01-03-2020,5516,12386,25.50302315,83.69287109
04-03-2020,2335,5149,27.87948036,80.3724823
18-02-2020,5006,193,23.4344883,76.58551788
11-03-2020,3277,7631,26.24993134,83.08157349
10-03-2020,2957,1508,26.3392086,80.29354095
19-02-2020,5075,16048,16.96223068,74.21899414
15-03-2020,72,4511,18.45816612,74.09606171
08-03-2020,1038,2535,18.60304832,79.04373169
19-02-2020,2338,12636,27.55215645,81.6489563
19-02-2020,2015,4700,29.11414337,77.70476532
01-03-2020,5317,3862,26.34367752,82.87065125
13-03-2020,206,3367,18.4467411,74.11315918
19-02-2020,3268,14383,27.81203651,77.56410217
09-02-2020,1716,954,16.16695976,74.34194946
27-03-2020,3793,3395,27.21318817,79.10574341
19-02-2020,3676,11242,25.98783684,80.15364838
19-02-2020,5489,605,27.84840584,81.08683777
19-02-2020,5428,1238,28.83804893,77.73802185
26-02-2020,4895,1899,27.93223,78.69564819
29-02-2020,3377,10457,29.98156738,78.0121994
24-03-2020,3805,2022,29.20281219,77.3282547
22-02-2020,3473,321,18.4841938,73.93367767
23-02-2020,5141,13475,25.68029404,80.8680191
12-03-2020,4156,2798,26.85170937,80.43296051
30-03-2020,4428,1410,29.74989891,77.85135651
25-02-2020,2271,13416,26.71917725,83.95726013
22-02-2020,2441,11066,28.11615753,80.19050598
19-02-2020,5422,4045,28.06268311,80.09473419
19-02-2020,1030,3596,12.22086143,76.1464386
22-02-2020,1551,12557,17.00375557,75.07509613
19-02-2020,5398,11678,24.97486496,81.95162201
22-02-2020,4146,15168,19.28699493,75.28299713
08-03-2020,3813,2558,26.37224579,80.99636841
21-02-2020,2917,542,29.86570168,77.95504761
22-02-2020,4774,2390,16.92450142,74.58653259
19-02-2020,4756,10880,19.42499352,75.52414703
19-02-2020,3422,10753,28.74044228,77.75998688
29-02-2020,2047,1186,24.99131203,81.17203522
22-02-2020,4997,1531,17.6409893,74.11756897
20-02-2020,2199,426,29.96310997,77.65872192
08-03-2020,2433,3579,29.00722313,77.62207794
20-02-2020,3496,7790,28.72742462,77.92651367
28-02-2020,4798,858,18.21655083,77.06345367
19-02-2020,5395,6997,26.13540459,80.20223236
29-02-2020,3258,4120,26.00242996,81.51013947
01-03-2020,3843,2518,27.53667068,77.41267395
12-03-2020,2374,12994,30.05513573,77.36553192
17-02-2020,5088,230,28.10481453,80.2774353
25-02-2020,4663,5261,19.29089737,75.2869873
19-02-2020,2749,830,26.45817375,82.90251923
19-03-2020,5320,3157,28.91979599,79.84871674
12-03-2020,5407,1886,25.18143272,81.16547394
22-02-2020,4351,14313,25.50321007,83.69332886
23-02-2020,5268,3856,26.37564278,80.30796814
19-02-2020,3836,4827,26.400774,79.58214569
05-03-2020,4418,13667,26.91245842,83.98144531
20-03-2020,3649,1689,28.83503914,78.332901
13-03-2020,3730,2581,28.02815437,77.88355255
12-03-2020,2228,18016,29.32342148,76.92450714
20-03-2020,2257,4754,29.40438271,78.08638
08-03-2020,5327,493,24.07637978,83.10939026
04-03-2020,3499,1500,29.47348976,77.71943665
19-02-2020,2553,5748,27.14874649,78.95554352
19-02-2020,3155,1351,18.21936798,74.47093964
